outlet_name,postal_code,outlet_type,planning_area,region,neighborhood_type,pa_population,n_outlets_at_postal,shared_postal,latitude,longitude,res_area_500m,com_area_500m,mixed_area_500m,inst_area_500m,open_area_500m,hdb_blocks_500m,rc_ratio_500m,res_area_1000m,com_area_1000m,mixed_area_1000m,inst_area_1000m,open_area_1000m,hdb_blocks_1000m,rc_ratio_1000m,res_area_1500m,com_area_1500m,mixed_area_1500m,inst_area_1500m,open_area_1500m,hdb_blocks_1500m,rc_ratio_1500m,open_hours_daily,g1_wins_hist,g2_wins_hist,combined_wins_hist,first_draw,last_draw,draws_i,hdb_proxy,com_area_proxy,volume_proxy,is_closed,exposure,p_share,expected_wins,win_rate_per_draw,win_share,std_residual,exposure_hdb,expected_wins_hdb,std_residual_hdb
Singapore Pools Woodlands N5 Branch,730548,Branch,MANDAI,NORTH REGION,residential,2090,1,0,1.43044361849124,103.793804884379,443382,0,15190,85204,63991,110,0.9834,1293808,113618,30587,368878,144971,250,0.9104,2336016,256195,74941,473392,257575,464,0.8899,12.0,13,54,67,1672,4173,2511,250.0,113618.0,310.80324799557616,0,780426.9557168917,0.003026927167800477,55.828644682912,0.026682596575069693,0.003632617653437432,1.495124378285062,627750.0,88.93625527625503,-2.326071562454071
Singapore Pools Woodlands N8 Branch,730883,Branch,WOODLANDS,NORTH REGION,mixed,255130,1,0,1.44275334327795,103.790548015512,312871,95182,11561,280023,40401,87,0.7594,1050880,581400,41490,351617,187099,257,0.6402,2769907,1355985,107474,574881,546770,577,0.667,12.0,12,70,82,1583,4160,2600,257.0,581400.0,568.1391538719918,0,1477161.8000671787,0.005729250061273381,105.67028813012624,0.031538461538461536,0.0044458902624159614,-2.3026455882906633,668200.0,94.66699446530245,-1.3018899852606525
Singapore Pools Yishun N1 Branch,760101,Branch,YISHUN,NORTH REGION,residential,221610,1,0,1.4305357538408,103.827667722074,391837,2044,50385,53281,22401,64,0.9387,1120570,39548,50440,194404,110071,167,0.9465,1845813,239558,192080,356958,227658,330,0.8526,12.0,23,95,118,1678,4179,2505,167.0,39548.0,188.1643124481072,0,471351.6026825086,0.001828162086527864,33.71862152391992,0.047105788423153695,0.006397744523964433,14.514321020484578,418335.0,59.26746053523241,7.629052781829435
Singapore Pools Yishun N2 Branch,760256,Branch,YISHUN,NORTH REGION,residential,221610,1,0,1.43409342098238,103.839979155802,602271,29176,42669,79680,25283,107,0.9251,1288898,406512,122101,191058,98490,275,0.7427,2279210,557385,252209,438831,397390,529,0.7787,12.0,4,48,52,2139,4160,2044,275.0,406512.0,492.54695514071403,0,1006765.9763076195,0.0039047950137798483,72.02003923415552,0.025440313111545987,0.0028193450444589027,-2.3590559837766816,562100.0,79.63531515855507,-3.096788675481604
Singapore Pools Yishun N4 Branch,760415,Branch,YISHUN,NORTH REGION,residential,221610,1,0,1.42444263730394,103.845870092641,526689,4918,51124,80516,170424,105,0.9477,1679755,4918,99773,254514,322766,347,0.9693,2656589,80779,195662,410557,469948,552,0.9391,12.0,9,50,59,1763,4138,2420,347.0,4918.0,349.6318926018962,0,846109.1800965888,0.003281679144215544,60.52729013591149,0.024380165289256198,0.0031988722619822165,-0.1963115859246319,839740.0,118.96986221534432,-5.498124523986085
Singapore Pools Yishun N7 Branch,760761,Branch,YISHUN,NORTH REGION,residential,221610,1,0,1.42539842469037,103.833259035976,300652,0,79431,114627,79040,74,0.8955,1209635,16937,130035,338054,235489,273,0.9396,3337574,21855,228808,549550,495585,591,0.962,12.0,2,37,39,2239,4152,1944,273.0,16937.0,282.063921309133,0,548332.2630249545,0.0021267356435774477,39.22551221014245,0.020061728395061727,0.002114508783344177,-0.03600690141497627,530712.0,75.1884315574223,-4.1734407095434065
Singapore Racecourse - MRT Plaza (Public),738078,,SUNGEI KADUT,NORTH REGION,mixed,750,2,1,1.41993788166264,103.767403498455,0,0,0,0,1229340,0,0.5,40405,17793,0,0,1382706,3,0.6943,447420,576992,40789,458013,1462290,44,0.4392,0.0,1,1,2,3360,3950,823,3.0,17793.0,12.522014043419935,1,10305.617557734606,3.997088201267175e-05,0.7372229478417178,0.002430133657351154,0.00010843634786380394,1.4707107215417803,2469.0,0.3497946862239325,2.790174577533618
Soh Choo Trading,730019,Authorised Retailer,WOODLANDS,NORTH REGION,residential,255130,1,0,1.44328204285332,103.777294228046,322367,146713,28001,55691,73934,47,0.6767,1085026,275067,28001,302541,460965,148,0.7918,1805224,712068,69198,680106,577711,273,0.7113,11.0,11,59,70,1805,4179,2378,148.0,275067.0,295.2034978295617,0,701993.9178386977,0.0027227204877678197,50.217856676389665,0.02943650126156434,0.003795272175233138,2.7915425863586503,351944.0,49.86153950927327,2.851959970482368
Springdale Garments Co,560408,Authorised Retailer,SERANGOON,NORTH-EAST REGION,residential,116900,1,0,1.36209053459188,103.854587757902,348195,140402,26191,73611,22283,49,0.7018,1132878,161289,89904,158546,462398,163,0.851,3201078,421150,274209,494918,605373,404,0.8567,11.0,20,68,88,1198,4179,2985,163.0,161289.0,249.31462502383846,0,744204.1556961578,0.0028864351247292006,53.237409440505374,0.02948073701842546,0.004771199306007373,4.764350195715564,486555.0,68.93250447779891,2.296580242247415
Superbowl Jurong Pte Ltd,618642,Authorised Retailer,JURONG EAST,WEST REGION,commercial,78600,1,0,1.32547408835086,103.725247683743,151852,219674,29936,54081,0,20,0.4155,378772,1105532,29936,121822,44965,60,0.26,1147615,2542252,58253,198291,717456,125,0.314,11.0,10,51,61,1572,4160,2611,60.0,1105532.0,651.6310475720861,0,1701408.665210717,0.006599003371848804,121.71201819037935,0.023362696284948296,0.0033073086098460206,-5.5031067580626605,156660.0,22.194749106456573,8.236930008356488
Tampines Rovers Football Club,520824,Authorised Retailer,PAYA LEBAR,EAST REGION,residential,40,2,1,1.34903743516549,103.932714940894,422947,0,49837,371457,29609,90,0.9473,1278588,4495,73733,455206,145506,269,0.9695,2140528,692158,125468,682755,852924,439,0.7448,0.0,5,27,32,1718,3135,2465,269.0,4495.0,271.40552201006983,1,669014.6117548221,0.0025948085072432727,47.858648107594924,0.012981744421906694,0.001734981565820863,-2.292376507893512,663085.0,93.94232868156999,-6.390824149402173
Tampines Trading - 824,520824,Authorised Retailer,PAYA LEBAR,EAST REGION,residential,40,2,1,1.34903743516549,103.932714940894,422947,0,49837,371457,29609,90,0.9473,1278588,4495,73733,455206,145506,269,0.9695,2140528,692158,125468,682755,852924,439,0.7448,11.0,2,20,22,3287,4164,896,269.0,4495.0,271.40552201006983,0,243179.34772102255,0.0009431839442149989,17.39608466710144,0.024553571428571428,0.0011927998265018433,1.103828420879128,241024.0,34.1469884376011,-2.078702863650712
Tampines Trading - 828,520828,Authorised Retailer,PAYA LEBAR,EAST REGION,residential,40,1,0,1.34893084103853,103.934588111014,411848,0,49837,397865,12053,105,0.946,1516843,29689,73733,466421,198049,300,0.9589,2599927,771020,160781,667892,858416,486,0.7589,11.0,23,88,111,1346,4179,2837,300.0,29689.0,315.8882186778562,0,896174.876389078,0.003475861591621369,64.10879119586453,0.03912583715192104,0.006018217306441119,5.856425655024081,851100.0,120.57928612603847,-0.8723621041085622
Tan Ah Leck Trading - Bukit Batok Street 11,650151,Authorised Retailer,BUKIT BATOK,WEST REGION,residential,158030,1,0,1.34874703502592,103.744211483999,452296,0,34996,123719,47499,116,0.9641,1465613,127004,94525,252309,345675,272,0.8967,3138034,448092,188367,513419,670126,611,0.8563,11.0,21,63,84,1240,4180,2943,272.0,127004.0,339.96683367450714,0,1000522.3915040746,0.0038805789403499446,71.57339797581437,0.02854230377166157,0.004554326610279766,1.4688470378918281,800496.0,113.40998264216813,-2.761653110415376
Tan Ah Leck Trading - Jurong East Street 31,600352,Betting Centre,TENGAH,WEST REGION,residential,10,4,1,1.34492289474517,103.730400848037,363418,0,43091,65516,225945,41,0.947,899033,0,128848,206545,556787,143,0.9373,2854151,4879,181715,608707,1412485,446,0.9685,11.0,3,7,10,3638,4105,545,143.0,0.0,143.0,1,77935.0,0.0003022750138170609,5.575160354841871,0.01834862385321101,0.0005421817393190197,1.8739968433213583,77935.0,11.041413070418058,-0.31340844544741314
Tan Boon Tin Agency,440056,,BEDOK,EAST REGION,residential,276990,1,0,1.30560569433107,103.91537607851,375645,6545,0,185487,0,50,0.9829,1328736,13713,5165,224495,580296,71,0.9879,2705038,161380,27649,371899,679300,78,0.9395,0.0,13,46,59,1247,3809,2936,71.0,13713.0,78.33858138466911,1,230002.0749453885,0.0008920751957666002,16.453434910719174,0.020095367847411442,0.0031988722619822165,10.489051438569748,208456.0,29.53292876123778,5.422302147292743
Tan Kai Huat Provision Shop,530123,Authorised Retailer,HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.35338313541393,103.886258951798,453621,3462,6463,54362,59091,60,0.9856,1598482,439355,115374,215798,96882,123,0.7692,2989319,1441841,150181,404200,205881,205,0.6689,11.0,10,30,40,1791,4100,2392,123.0,439355.0,358.12305288859466,1,856630.3425095184,0.003322486028333589,61.27993230658471,0.016722408026755852,0.002168726957276079,-2.718385867249727,294216.0,41.68294588985846,-0.2606699390830457
Tan Wee Fong Trading,330024,Authorised Retailer,KALLANG,CENTRAL REGION,residential,101290,1,0,1.31862347782977,103.862324355167,360903,153163,5486,34562,12692,72,0.6999,1314326,511253,16062,168596,194889,193,0.718,2649674,941614,122501,472312,340717,372,0.73,11.0,34,108,142,1967,4167,2216,193.0,511253.0,466.59963163831685,0,1033984.7837105101,0.00401036459591615,73.96716460707748,0.06407942238267147,0.007698980698330081,7.910411676171351,427688.0,60.5925434433946,10.458143452623895
Tay Ah Tho Trading,730768,Authorised Retailer,WOODLANDS,NORTH REGION,mixed,255130,1,0,1.44571784134906,103.798166316676,446975,83871,14533,75829,22582,114,0.8329,1357372,742925,64283,145087,95631,312,0.6419,2101703,2114405,64283,589709,234476,506,0.4985,11.0,10,45,55,1264,4162,2919,312.0,742925.0,709.5800754907973,0,2071264.2403576374,0.008033507754832732,148.17001703013491,0.01884206920178143,0.0029819995662546087,-7.654133090178627,910728.0,129.02706156150248,-6.517035809882312
Tay Sui Lan Agency,049317,Authorised Retailer,DOWNTOWN CORE,CENTRAL REGION,commercial,3190,1,0,1.283619583733,103.852068945868,4716,210061,0,21839,103962,0,0.022,39471,609192,40030,168689,371974,11,0.0864,234408,1398690,153075,309499,1282639,47,0.1741,11.0,26,97,123,1214,4169,2969,11.0,609192.0,337.0121833945415,0,1000589.1724983938,0.003880837953963604,71.57817522290472,0.04142809026608286,0.006668835393623943,6.07795069738299,32659.0,4.626952068605675,55.030737095889236
Teo Khar Bee Agency,150084,Authorised Retailer,RIVER VALLEY,CENTRAL REGION,residential,10070,2,1,1.28708575062296,103.818851050403,368798,24236,67739,63224,41070,65,0.8739,1088152,358261,76756,365622,231258,170,0.7396,3164177,618383,126208,553072,681676,439,0.8257,0.0,11,45,56,1270,3843,2913,170.0,358261.0,361.72518817566845,1,1053705.4731557223,0.0040868523315231746,75.37790440261344,0.01922416752488843,0.0030362177401865105,-2.231951634494568,495210.0,70.15869848722302,-1.6903730947097777
Teo Sook Cheng Agency,760293,Authorised Retailer,YISHUN,NORTH REGION,residential,221610,1,0,1.43611425409216,103.837605235958,438840,31707,33665,115007,24455,85,0.9037,1053516,550424,42669,198397,84650,233,0.6528,2519163,557385,201084,422625,249958,485,0.7993,11.0,24,96,120,1329,4160,2854,233.0,550424.0,527.5621906275151,0,1505662.492050928,0.005839791500462239,107.70911443452553,0.04204625087596356,0.006506180871828237,1.1842869606041737,664982.0,94.21108547369911,2.6569419076391547
The Little Plaza,610399,Authorised Retailer,JURONG WEST,WEST REGION,mixed,262730,2,1,1.3350420286067,103.72026802061,468899,167353,28317,48093,18555,82,0.7269,870348,744276,28317,121576,583531,132,0.5384,1532275,2154556,90897,262794,1196015,204,0.4176,0.0,9,29,38,1507,3014,2676,132.0,744276.0,530.3030699814767,1,1419091.0152704318,0.005504019455296551,101.51613483348959,0.014200298953662182,0.002060290609412275,-6.30400465279872,353232.0,50.044016445626625,-1.7025319111078012
Thiam Hoon Traders,150123,,QUEENSTOWN,CENTRAL REGION,residential,95930,1,0,1.28685131551792,103.804019034892,225780,142052,57388,140509,222,30,0.5985,1595147,427380,57388,196402,258333,121,0.7807,2629945,988898,64804,441877,809730,314,0.7227,0.0,11,37,48,1229,3362,2954,121.0,427380.0,349.71457100414835,1,1033056.8427462543,0.004006765527874938,73.90078339612536,0.016249153689911984,0.002602472348731295,-3.0129254012304125,357434.0,50.63933328301543,-0.37089437329376546
Tong Aik Huat,530685,Authorised Retailer,HOUGANG,NORTH-EAST REGION,residential,227560,1,0,1.37518092664617,103.886022660348,519059,0,0,101110,18847,120,1.0,1738647,24019,72424,471914,172893,355,0.9672,3574011,353627,160767,846480,413277,625,0.8938,11.0,35,193,228,1253,4177,2930,355.0,24019.0,367.8538894682686,0,1077811.896142027,0.004180350366311976,77.10238215625809,0.07781569965870307,0.01236174365647365,17.18495842083054,1040150.0,147.36287682293374,6.642644029441246
Tuas View,639591,,PIONEER,WEST REGION,commercial,80,1,0,1.31720416073204,103.652208670485,0,552087,0,0,0,0,0.0,0,3946306,0,0,0,0,0.0,0,6699109,0,4977,0,0,0.0,0.0,6,41,47,1925,3451,2258,0.0,3946306.0,2111.8856377020375,1,4768637.769931201,0.018495413457297903,341.12940580640253,0.020814880425155006,0.0025482541747993926,-15.924978940990906,0.0,0.0,
Tuck Lee Long,560159,Authorised Retailer,ANG MO KIO,NORTH-EAST REGION,residential,162280,1,0,1.37479893193043,103.839858129785,323029,0,54330,45338,223116,60,0.928,1635982,0,214311,292779,311195,207,0.9421,3250210,84974,214311,829109,738650,319,0.9459,11.0,13,50,63,1309,4128,2874,207.0,0.0,207.0,1,594918.0,0.0023074208849684767,42.558070802358586,0.021920668058455117,0.0034157449577098243,3.133508761554937,594918.0,84.28479349492487,-2.3184344822099234
U Stars Keat Hong Link,680817,Authorised Retailer,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.37754385007462,103.749700036701,380917,0,32839,142915,18819,86,0.9603,1615927,24169,40241,406272,110792,268,0.9736,2951667,45591,139189,617204,690363,446,0.9633,12.0,4,7,11,3458,4046,725,268.0,24169.0,280.9341627277815,1,203677.26797764158,0.0007899730415367014,14.57026277810292,0.015172413793103448,0.0005963999132509217,-0.9353335013007175,194300.0,27.527382557031224,-3.150080269781261
U Stars Sumang Walk,820218,,PUNGGOL,NORTH-EAST REGION,residential,174450,1,0,1.40322712524584,103.89538702242,394774,0,0,101285,31224,92,1.0,1238607,12497,29989,338280,227155,261,0.9785,2364387,25455,110433,587423,624229,584,0.9677,0.0,5,2,7,3411,3950,772,261.0,12497.0,267.68783282755123,1,206655.00694286954,0.0008015223593895003,14.783278396579943,0.009067357512953367,0.0003795272175233138,-2.0243107761969474,201492.0,28.546306568097453,-4.032718170590164
Uni-Foto Pte Ltd,238875,,ORCHARD,CENTRAL REGION,mixed,920,1,0,1.30694456840806,103.829339596247,341370,170317,43580,0,28645,0,0.654,1474798,429651,64950,139697,29518,0,0.7653,3749920,565269,80998,341946,58321,0,0.8622,0.0,12,31,43,1692,3550,2491,0.0,429651.0,229.92990815317364,1,572755.4012095556,0.0022214620749908855,40.97264651113189,0.017262143717382578,0.002331381479071785,0.31672509154349177,0.0,0.0,
Vitatron & Medical Co,058963,Authorised Retailer,OUTRAM,CENTRAL REGION,commercial,18340,1,0,1.28294362973161,103.843328882556,63193,240311,67324,45469,89775,20,0.2612,371485,834828,145362,253396,219515,66,0.3286,1141075,1221787,191117,620892,780196,172,0.4842,11.0,15,55,70,1194,4181,2989,66.0,834828.0,512.7624312842229,0,1532646.9071085423,0.0059444519795074134,109.63947231003473,0.0234192037470726,0.003795272175233138,-3.7856843186244755,197274.0,27.948722936468236,7.954231110922214
Wanrise,380047,Authorised Retailer,GEYLANG,CENTRAL REGION,mixed,110110,1,0,1.31794121263529,103.879025382959,207641,167670,0,57513,8765,24,0.5533,1253370,755141,3412,250094,74766,111,0.6238,2673301,1390029,11290,373181,290299,286,0.6575,11.0,24,68,92,1414,4160,2769,111.0,755141.0,515.1175297455277,0,1426360.439865366,0.005532214302539457,102.03616059603775,0.033224990971469845,0.004988072001734982,-0.9935518762713744,307359.0,43.54497568371879,7.342936789418912
Warriors Football Club (S),689236,,CHOA CHU KANG,WEST REGION,residential,192070,1,0,1.39059559281482,103.748024129362,255774,0,0,38536,222291,45,1.0,1139583,50920,8500,239941,337539,197,0.954,2423373,288012,47724,397694,422079,474,0.887,0.0,1,7,8,2190,3687,1993,197.0,50920.0,224.2500958293117,1,446930.44098781823,0.0017334433210349377,31.97162861316839,0.004014049172102358,0.00043374539145521576,-4.23950508884944,392621.0,55.62443884160657,-6.3855314772241885
Wong Teck Chow Enterprise (Private) Limited,188061,Authorised Retailer,ROCHOR,CENTRAL REGION,commercial,13120,1,0,1.30197196437956,103.857804288546,95284,246040,60183,49415,33143,15,0.3123,373194,829664,197300,229230,136961,93,0.337,1043939,1611784,202315,525906,728758,113,0.4007,10.0,11,15,26,1200,4050,2983,93.0,829664.0,536.9988905367255,1,1601867.6904710522,0.006212928443834487,114.59125221808327,0.008716057660073752,0.0014096725222294514,-8.275897587842175,277419.0,39.30323696134352,-2.1219891895406375
Xie Sheng Departmental Service Company,470632,Authorised Retailer,BEDOK,EAST REGION,residential,276990,1,0,1.33205094618817,103.914145075793,452339,66334,38230,32225,60071,73,0.8466,1649917,482044,38230,231762,85407,168,0.7691,2962798,1023577,152954,332658,314872,321,0.7342,11.0,15,57,72,1253,4155,2930,168.0,482044.0,425.968287390902,0,1248087.0820553428,0.004840771668354064,89.28319265112235,0.024573378839590442,0.003903708523096942,-1.8291070139272296,492240.0,69.73792480634611,0.2708772472014166
Xie Sheng Departmental Service Company - City Plaza,409286,Authorised Retailer,GEYLANG,CENTRAL REGION,residential,110110,1,0,1.3147868971977,103.893472115119,299032,159188,24141,26428,20204,13,0.645,1340359,364868,70685,153858,58240,83,0.7746,3625153,874896,85623,418693,130440,254,0.7999,11.0,0,1,1,4144,4144,39,83.0,364868.0,278.2609576796799,0,10852.177349507516,4.209074303288098e-05,0.7763216644984569,0.02564102564102564,5.421817393190197e-05,0.2538651401892125,3237.0,0.45860080976381923,0.7994663582555372
Yeo Kean Fatt Dept Store,460017,Authorised Retailer,BEDOK,EAST REGION,residential,276990,2,1,1.32014883000628,103.935563486677,346249,56079,24258,84635,46011,48,0.8401,1555382,387331,172696,128709,130147,146,0.7761,3792745,426008,299990,392609,462586,307,0.8725,0.0,5,26,31,1632,3422,2551,146.0,387331.0,353.2821458692681,1,901222.7541125029,0.0034954400519869953,64.46989631884814,0.012152097216777734,0.0016807633918889612,-4.168462329682915,372446.0,52.766152979084154,-2.99642878943372
Yeo Soon Huat,310070,Authorised Retailer,TOA PAYOH,CENTRAL REGION,residential,121850,2,1,1.33444874946936,103.852333287558,415070,82015,45015,52340,86166,88,0.8072,1587824,282645,50722,200471,230096,323,0.8397,3276366,469329,165152,749404,354341,533,0.8589,0.0,11,27,38,1817,3733,2366,323.0,282645.0,474.2589029001533,1,1122096.5642617627,0.004352110790611418,80.27033142203699,0.016060862214708368,0.002060290609412275,-4.718002046063651,764218.0,108.27031005130874,-6.753317677943439
